"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"1",0.409943638585161,0.698148817080723,0.23097569035349,0.322951081461912,0.401197172459954,0.478485281992412,0.216308417509007,0.418261728151504,0.294050798840261,0.33028853067161,0.328639365772072,0.291001623918854,0.225481860886644,0.362240869213141,0.30420696361986,0.357513573080416,0.323439452581323,0.32471608538015
"2",0.380929147923629,0.438506892616079,0.284753353793909,0.195631426995508,0.26489692576365,0.28909560412049,0.215594849152148,0.3123337128795,0.265824387851881,0.388309201858822,0.26221983322066,0.297251188527045,0.354601804431989,0.404498216064852,0.327398585072068,0.342643979377505,0.344179548948259,0.332213604313802
"3",0.573120464896783,0.696783851252012,0.310875756664993,0.523873651029434,0.174248937910428,0.36621708354506,0.122501920281734,0.381643449058284,0.308956851259505,0.300719709264639,0.289989538083098,0.348363821543942,0.374012277349316,0.350264814621389,0.323949377466848,0.270289309884162,0.342359170673826,0.308744649605284
"4",0.0708874790359842,0.624190506791973,0.415551256001914,0.517605114839073,0.447006267128561,0.3144888574649,0.377316848404426,0.232696926320511,0.359682605983307,0.476358951560718,0.232172829362231,0.302400233621692,0.34617461372344,0.362694415308726,0.276448669645417,0.336368949437455,0.312735835004223,0.32707837093689
"5",0.0384722369395026,0.230359817889193,-0.178965704876933,0.177452467900928,0.276620845294892,0.39195246478915,0.122920915399653,0.330218323683923,0.312428831063989,0.366570899457018,0.283063960890602,0.307886818329534,0.246544354172324,0.372985449166551,0.315554079134475,0.345175379174292,0.365683199550702,0.313138776035023
"6",-0.884225133740128,0.0443648028852157,0.298715557395779,0.163391423664909,0.371866572354881,0.283308607765724,0.347582866110928,0.259864698963838,0.279095989085356,0.188690395584715,0.330941368853629,0.341690335064659,0.286083015621186,0.381347166436239,0.295738006928204,0.274530655770774,0.32016101618864,0.314920691386652
"7",0.919674745038325,0.46579009623138,0.268625402546759,-0.0504236938084899,0.390213895979641,0.516893848372881,0.279842891309662,0.28772845531489,0.390209075893658,0.425917393022519,0.372787535635207,0.326854682214223,0.321192467647497,0.372307239908797,0.287663212450083,0.288913999272731,0.304530171872453,0.33982834105612
"8",0.461001600213582,0.225996221311537,0.432778331137139,0.439290993865554,0.321234152757965,0.200427399555084,0.33552757453835,0.363868644504491,0.273580845673216,0.330522934522782,0.354198150587916,0.37314191995845,0.374021683393887,0.385553712985315,0.349218468583963,0.315511872797297,0.339585392952714,0.327764092286568
"9",0.787189833824622,0.148216932594741,0.457529194681207,0.0693594407859429,0.0696280503275519,0.573756296980801,0.270497371904504,0.178247825845781,0.359338749134849,0.273634641946977,0.39421950685736,0.291816103199077,0.285315794431712,0.242420559673744,0.355369113389448,0.355583781504842,0.324866969356592,0.303112374938636
"10",0.300505176690824,-0.241971509511984,0.348670373177402,0.36870284567795,0.44993200875889,0.307898690896444,0.484726256711605,0.442585988974393,0.37751441399755,0.415047716417661,0.339932402241461,0.304022206571285,0.2500730044093,0.319413955035706,0.295832721950811,0.311852904590349,0.340326714137561,0.302819263559943
"11",-0.172829129580622,0.0937338329289107,0.121628170081726,0.190407251232848,0.462722848166356,0.474662499981864,0.324414885296163,0.436853465442177,0.30158614578117,0.209175904032937,0.332759376644655,0.25152866332078,0.343614429851375,0.382276732231975,0.288883863418534,0.336149212044302,0.301370014715804,0.316661908027054
"12",-0.0379557536873195,0.25616124862136,-0.0926907163079966,0.22697072609435,0.215710575975876,0.349777026746283,0.359123819381999,0.259928757242136,0.260591302372758,0.319854832142577,0.37581933691258,0.283122450196306,0.295797665225505,0.262864650601229,0.320535774402719,0.326617184308579,0.328388486185206,0.339561522839437
"13",0.473942180074434,0.276956992355253,0.377902303518129,0.332421049563868,0.401380477851584,0.396008142626742,0.274841140890048,0.443498448623191,0.342345768005637,0.431539563737638,0.254712099910106,0.227143293038547,0.338192698679057,0.290036617497835,0.335193710419763,0.28288719381893,0.31596956465756,0.323551993466229
"14",0.238050800110581,0.39273052385025,0.420028654931529,0.266459775849839,0.283550972237831,0.509059824117887,0.296610616814629,0.22676788811943,0.333818872794017,0.297091325477398,0.305961892233593,0.36685575700037,0.354860244813817,0.296260815468868,0.2930575054943,0.319355169865461,0.346735629176398,0.28636987575813
"15",0.0652827751754844,0.493082175505477,0.268151503149955,0.607026261656884,0.0269273946319342,0.333487942281649,0.232182970776266,0.330530312520332,0.183270537573293,0.389226614193193,0.383290996163729,0.331247505739288,0.362482905169597,0.318332821781379,0.33798442564691,0.349433433136648,0.294049968113695,0.323176813346721
"16",0.329700596925618,0.218818288734057,0.308718540748101,0.483184447587794,0.221205052441346,0.14768362795756,0.318357430812903,0.299858935542167,0.394527636372044,0.327605959494807,0.287076317825178,0.368988152019268,0.340905831870546,0.3455300262119,0.348194050892122,0.342797984318087,0.306505970766089,0.320058282092019
"17",0.764700888225987,0.234973044942894,0.330603868118029,0.198565660561205,0.32255591314163,0.166924382717336,0.388045151844882,0.297853039341237,0.311933706484299,0.406828740172946,0.372379228655391,0.340633032957347,0.340246437091553,0.275547213733467,0.282657889307696,0.315784425897354,0.36943374475851,0.309908576340751
"18",0.355229884015958,0.377685555739558,0.378654449387798,0.166773445756409,0.247731889537118,0.492942682681116,0.376373518704187,0.421929943066774,0.311165423220697,0.291105431477722,0.311566953885043,0.368305978510377,0.373184572713452,0.356064741894293,0.350610251835993,0.314375903841648,0.310826072887464,0.318527890942411
"19",-0.300722726656582,0.353820677055683,0.343702128939454,0.499000617595546,0.122050642921237,0.439487134811476,0.11075503751015,0.26668787579894,0.390538229110934,0.223327333233848,0.215819846469229,0.348502840395597,0.362664263778517,0.352310605938658,0.292031505487025,0.31963994978037,0.339719005264121,0.324106884136641
"20",0.397247933052471,0.116740657181501,0.197659305504427,0.273541588873079,0.150677634781308,0.57045136000954,0.249051867733412,0.346049481310116,0.20356513614167,0.379129945576043,0.330913276190301,0.261504138447217,0.333365836264628,0.375157663782331,0.32718257940506,0.311229727553962,0.352659011303823,0.325180238424713
"21",0.245796759843181,0.340303794122481,0.0926961658275951,0.323648478280294,0.254347625251642,0.37701087800494,0.379290347335964,0.36219929984737,0.358603259295772,0.338195958998381,0.336818004927934,0.362304930188018,0.251683886187356,0.290627160459287,0.325926422654014,0.334491714291601,0.332085945484378,0.318455374844167
"22",0.289125869329514,-0.00242516558069992,0.334017211842841,0.626144165283872,0.518673133117866,0.301731949054874,0.299754161690086,0.387042794459184,0.364714787287681,0.291733478938432,0.333681625066374,0.34859472237664,0.245372180151885,0.343848259766873,0.322946638473682,0.358104835008466,0.329144130096585,0.31160049492665
"23",0.448439554675738,0.2939170356426,0.248743822718318,0.143120008408051,0.1938329107202,0.30013245632911,0.380501343122086,0.423579233832271,0.256216424489561,0.274981635569283,0.299963615022607,0.230243802003797,0.347731235205837,0.328762383945995,0.324667339893832,0.306976727091127,0.322059949659628,0.324197835468093
"24",-0.23323553260433,-0.0288458333513822,0.260463081623851,0.21205385591492,0.228904207488235,0.416113106780563,0.0378600030989606,0.109971120981585,0.17968774492825,0.190695478222944,0.418097154089634,0.388021422228163,0.264490781797082,0.401021994649837,0.306572647037256,0.328658770873811,0.34249491231769,0.332612134910704
"25",-0.280482213345014,0.0429777789213691,0.310728913418582,0.224221965304456,0.106273565608248,0.169785218216857,0.348334118938523,0.441347093957316,0.461524239260205,0.338409652581538,0.308594500179483,0.343340196426593,0.296711312209244,0.377469412447205,0.258186560834536,0.376955840414001,0.347246568197698,0.298431938085399
"26",-0.189970545109734,0.413288082157263,0.562109910460179,0.385354755346652,0.318115995966744,0.459689524184067,0.42012222260682,0.352760533329316,0.369821641512274,0.37062860213966,0.427892466779651,0.368358839016962,0.275649611896829,0.368913170019715,0.342592730558639,0.331635084209068,0.295479026574964,0.323506055966629
"27",0.243531203479805,0.705003710939321,0.521859009925408,0.113502622219133,0.142777088921766,0.480647239845438,0.470824819900362,0.288726068840189,0.368545767238797,0.233772775519033,0.39801577280805,0.221503595245046,0.304101876593923,0.32102286152731,0.310473728192084,0.341756930004157,0.328578697527287,0.304393451074169
"28",-0.906340835362828,0.456256100000639,0.172455359622303,0.421156072187066,0.334665386387706,0.318768008687145,0.233636980029696,0.224393209831533,0.3348520174563,0.316313757059628,0.253749657969848,0.297357496440053,0.295181466477163,0.301114963998969,0.353589241725629,0.326184193216725,0.328529986968691,0.306155526489897
"29",-0.780763882726757,0.357204618836244,0.155950670609776,0.130119027986238,0.490675958510257,0.308792994964272,0.465694104572455,0.41392582277267,0.347176183009124,0.191332688080019,0.339701549014171,0.333489393857173,0.305081105396999,0.353294830983033,0.350548273556774,0.32571917264053,0.279452707943514,0.33138016883239
"30",-0.498650380357926,0.0126220471696091,0.0942486762275261,0.52045497418106,0.437992803370029,0.192898819406407,0.282159818999557,0.48696844262785,0.241181366835335,0.43805082543512,0.383568631161941,0.323736362326039,0.235413697932317,0.258627344269939,0.276086822869388,0.304764536274258,0.333368394609069,0.333611146989636
"31",0.246972737738143,0.28226869334446,0.440212150373,0.151291847173171,0.317090281334901,0.367372347269639,0.367908338023605,0.411727066113645,0.272266318387876,0.274495480765873,0.184586972531134,0.306644674475709,0.276357754848751,0.369296563994417,0.323379822629798,0.283033502194638,0.321812862090481,0.330334250344417
"32",0.845799394404945,0.669298112243134,0.0851331455397245,0.336245166657677,0.0972265648487661,0.243827096842186,0.172208043641402,0.432721725387348,0.362562304797176,0.362663499917218,0.274405962690906,0.375205497745009,0.249479310615524,0.355276777182895,0.277678799404316,0.287742039076988,0.315014476176873,0.319245007888377
"33",0.249778612656857,0.547487039216732,0.035356546879206,0.325109618392631,0.33238704334755,0.169528416674838,0.22208546000923,0.279610823323618,0.372244140245519,0.381384636454857,0.267922546711261,0.339284226119269,0.373776927998109,0.357617957210364,0.317339230257101,0.280928578084086,0.309479868697233,0.311545548660369
"34",0.0406079462055138,0.424026645806551,0.119464854997514,0.233344218207087,0.214698318302323,0.241138632806031,0.247402625994575,0.346826332433771,0.399984624503304,0.323768008223613,0.328334826322073,0.367274500306074,0.335622163109356,0.329119335324624,0.326495592995305,0.292150778432603,0.311934109217448,0.313049829467833
"35",0.241102081219727,0.476012215971545,0.185786469309014,0.393387924107456,0.401609227462856,0.266763903648036,0.364052325791885,0.434399057649822,0.195943595916024,0.336057060961855,0.30808295866167,0.290668801040851,0.400032355593863,0.29862247776678,0.31301273868657,0.299030762059897,0.324279203987501,0.322329958154214
"36",-0.326048529386986,0.701168257596016,0.322341638895107,0.247864976178299,0.113225806209745,0.379693281835811,0.368505831806352,0.32946747789672,0.373192295748201,0.270436623492095,0.234935460709156,0.264200674658478,0.347887636721455,0.238610407374699,0.344481073333683,0.284638116382401,0.336295605221298,0.311742318908531
"37",-0.0736295375971895,0.289087249014935,0.0298014668573305,0.442365563541399,0.349872753711681,0.347136109796777,0.390391331255606,0.412520958638749,0.243677380434843,0.427038492053456,0.343420869233236,0.39673184706166,0.357268079678022,0.317605020776207,0.32698204577444,0.366318634210227,0.342832439804248,0.317893644631076
"38",-0.142592051224649,0.509821076753664,0.171058519752854,0.173483886151324,0.230752316752731,0.381796360201802,0.294522098060881,0.319589688562217,0.19788506862367,0.296273251234391,0.263629149059802,0.400381294766423,0.195049652548165,0.36952049992761,0.328584169859855,0.3606133014945,0.340133944261384,0.31642776899765
