"","(Intercept)","Epoch2-1","Epoch3-2","Epoch4-3","Epoch5-4","Probability1","Session1","Epoch2-1:Probability1","Epoch3-2:Probability1","Epoch4-3:Probability1","Epoch5-4:Probability1","Epoch2-1:Session1","Epoch3-2:Session1","Epoch4-3:Session1","Epoch5-4:Session1","Probability1:Session1","Epoch2-1:Probability1:Session1","Epoch3-2:Probability1:Session1","Epoch4-3:Probability1:Session1","Epoch5-4:Probability1:Session1"
"P037G01S01",-0.237010791713067,-0.113816886023146,0.534541860034764,0.837971372187859,1.04007311300896,-0.716711858978785,-0.0878801101168048,0.41309005283431,-0.758265887433266,0.445054934667542,0.132629031618193,-0.0247219853003078,-0.0946780023738856,0.583250170274174,1.27588791379372,0.0942236344529287,0.314804614852458,-1.39879838065022,0.149088408236169,1.19142728620062
"P038G01S02",-1.78994882576392,-0.206913238927695,-2.41007126412988,0.905879441495807,0.359562550052279,-0.479579238498886,-1.24539496074736,0.665354449125801,-0.688386870583902,-0.115542283448588,-0.374657044047768,-1.30270936497916,0.411006069239552,1.25014089613814,-1.00165771431169,1.32289405745546,-0.275152514826393,-0.0858662248603199,0.376275596942046,-0.940088130711944
"P039G02S01",-1.15254629570803,0.280110566065447,-0.342664840679949,1.69836559875089,-0.163825208237345,-0.24476844060216,-0.540510835115961,-0.539649464522606,0.0548935399012848,0.745723559012505,-0.0196735104438374,0.709455600071782,-1.54213781072344,0.165026352046097,1.69898869846795,-1.0023673184972,-0.225329810881515,-0.596292835843851,-0.156429429612213,0.826545243547432
"P040G02S02",0.729809354163254,0.561313135420363,1.28334137225682,-0.522060929261911,0.169373092932451,-0.892232078883864,-0.423957730400206,0.699429523184924,-0.32635621485531,-0.458068748911205,-0.894260116622258,0.095320234101272,0.386254793402564,-1.19003327858048,0.408020382117593,-0.693562801180009,0.162622172733805,0.614526721984707,-2.01746274765062,0.527159462635827
"P041G01S01",0.0680357115864408,-0.212605369597813,-0.102931252541926,-0.617159101963767,-0.0863903943886763,-0.839508594309824,0.146937376990048,-0.723409670798499,0.710646496646859,-0.130594375477289,0.231730258348104,-0.0839809508970092,0.207400890998287,-0.354062865525479,-0.0787431570354116,-0.295581811609281,-0.660455913255257,0.662013269608648,-0.129555768067241,0.235753950795028
"P042G01S02",-0.790384933892427,2.37146763461744,-0.696172921530937,0.411739969902977,1.51153168168452,0.03393638751959,-0.522113587018799,1.55051247128208,-1.794168044471,0.371125847133521,1.24192186394124,1.76554619312173,-0.97304106848867,0.29372774495925,1.38399713571068,0.0152368205425577,1.42126773517231,-1.67930492012488,0.371886145999958,1.2419241398138
"P043G02S01",-1.43958130675422,-0.201704636586676,-0.0683754484304122,0.623515214038586,0.156504553641926,0.382060198904548,-0.233014439570362,0.051603739285886,0.429544816143021,0.830947943598787,-0.666607493733234,0.436256991748371,-1.01281935741072,-0.975794087550045,1.52038505801825,0.822255249144844,-0.0151098336058517,-0.0703137867229193,0.804249322353129,0.0476378654619049
"P044G02S02",-0.595003940156236,0.547107518914,-0.546174414623358,0.361132830600207,-0.714188426947984,0.386383555520598,-0.0567897985128315,1.75652438738173,-1.07401021160312,0.938818753158099,-0.342885292753967,-0.18898926925722,0.34431665867616,-0.363464423896997,0.735876304875036,-2.87918552113425,-0.56422947094729,0.555750202778283,0.372075027374908,-0.306856573321777
"P045G01S01",0.0420477916156954,0.3318792648148,-0.157890776939205,-0.95985766632947,1.21334278636507,-0.698011604118011,-0.0181869618979012,0.695046999193465,-0.265442187121213,-0.45072734489593,-0.0365057200965524,0.289719625102275,-0.304946020836954,-0.0154179147220508,-0.190812880741092,0.64956985952166,-0.11254084922865,0.218962569330771,0.607046908083267,0.0596222652925802
"P047G02S01",-0.277944090340485,-0.00627138047859845,-0.0824072767161549,0.445783331740965,-0.102931134754449,-0.309303342883884,1.03780068477834,0.0814336957742846,-1.6994840389665,0.655674342917529,0.433164761036696,-0.115140677094358,-0.427613187077967,1.5129444136057,-1.01189764446242,1.39942310951499,0.224536909388747,-0.883344586492777,2.07118046795656,-1.29999100125262
"P048G02S02",-0.589795647305491,-2.28192765155622,0.268437684502115,-1.0801201386982,0.498069354026357,0.913211667630875,-0.187176839765037,1.13180300311764,0.120909986350263,-2.1776104184193,2.06920523665231,-2.27525325363308,0.55548774968207,1.04930194478081,-2.62939444755469,0.172016988989412,-0.213058818867444,0.631428686833583,0.184420533742151,-1.54656618262248
"P049G01S01",-0.142568548081521,-1.73135027888327,-0.49051129973536,0.20991665091435,0.155662972917983,0.671025043307437,0.112113909442721,0.210287655747509,0.635787269073615,-0.850895652171574,1.18076187551293,-1.48586664553299,0.142622746988214,-0.0180115569232124,-0.374191575930912,-1.34370368317043,0.0227598043258442,-0.20776798615921,-0.47931066538954,-0.173680310613464
"P050G01S02",0.282144503493126,0.205120316288451,0.135531531873023,-0.102460658096536,0.131034115728194,0.433069390644452,0.36967111682913,-1.01211758265999,0.810865320543915,-0.730101192452261,-0.582556792628713,-1.13151660395627,0.293067935095913,0.515878757914432,0.403350500183487,1.67436724571767,-0.239130971886745,-0.545149879770086,1.36838972987401,-0.288235472425834
