distance
327
325
327
332
324
319
339
339
316
331
316
317
337
320
331
333
322
333
320
319
330
337
323
346
328
340
322
324
336
321
332
321
337
329
330
320
324
324
338
338
321
319
339
327
330
333
335
331
328
330
325
333
332
324
327
313
343
336
324
327
332
326
325
328
334
340
317
333
321
346
338
331
319
334
337
331
334
337
342
322
338
330
336
321
336
329
333
320
322
331
329
325
343
330
310
329
329
325
335
327
318
324
318
328
321
327
322
340
325
350
334
335
331
329
325
335
326
333
321
329
323
327
332
316
342
329
329
340
323
335
336
324
331
332
348
331
324
330
320
332
327
320
338
330
327
329
331
325
298
334
324
333
336
325
325
326
332
331
334
327
324
320
328
317
333
319
341
333
333
311
319
326
335
334
330
336
339
320
328
340
317
324
338
302
327
337
316
329
333
336
322
332
319
323
327
325
329
343
338
307
322
326
332
324
324
338
342
323
331
335
321
321
333
334
332
332
327
319
331
331
333
332
324
315
338
336
325
341
342
340
325
332
327
328
327
320
329
319
331
320
338
334
334
321
327
329
324
326
329
337
332
328
317
312
333
324
321
337
326
337
322
338
327
329
342
333
319
323
341
319
318
332
329
322
323
333
325
343
337
331
334
327
336
328
330
332
321
332
328
333
328
326
337
332
325
327
325
329
330
334
332
318
344
335
329
333
336
327
330
334
329
335
323
332
319
333
328
322
325
334
333
309
334
344
332
323
331
335
332
335
333
336
325
331
353
328
320
337
316
315
337
340
338
339
332
333
312
314
322
331
322
329
322
336
328
333
325
329
317
330
314
326
325
320
324
328
331
336
341
327
321
330
323
334
330
339
332
327
330
338
331
332
318
320
334
334
337
334
329
320
325
328
333
334
338
319
328
329
316
321
317
330
340
330
320
333
328
329
319
327
327
329
331
333
318
328
322
332
335
338
334
341
336
333
335
345
322
322
325
329
329
331
330
311
336
327
332
330
337
325
311
322
335
319
331
322
340
339
330
316
318
332
320
324
338
326
334
320
334
327
330
334
331
337
311
327
333
332
325
324
322
339
316
334
335
331
319
339
336
337
330
336
322
333
326
319
334
340
333
326
333
330
329
334
340
331
320
318
332
318
329
329
325
338
318
338
329
332
334
327
310
333
334
338
334
333
327
340
315
326
331
332
326
327
328
332
330
325
319
323
336
340
327
323
338
334
325
328
341
335
324
335
324
339
324
339
330
333
324
332
326
328
326
336
332
332
318
341
336
335
321
344
327
341
324
332
322
332
334
325
332
325
315
337
321
322
330
335
319
329
337
333
338
329
329
327
331
327
327
340
331
325
312
325
323
329
322
318
339
329
329
334
317
333
320
334
333
332
320
333
324
325
328
336
327
330
321
337
325
336
338
337
326
312
329
337
332
330
335
330
335
338
347
322
320
328
331
330
327
333
328
313
321
334
314
325
326
327
331
320
327
336
330
336
329
317
332
328
340
325
319
329
328
329
336
328
315
340
323
335
332
334
324
342
330
325
340
317
317
331
344
338
339
322
332
347
343
324
326
339
334
328
329
315
338
326
332
335
334
331
335
332
320
329
310
320
326
337
339
322
332
330
331
334
331
334
330
326
335
333
329
341
329
328
336
324
335
327
337
321
336
338
338
332
330
334
328
327
326
324
338
348
333
331
346
330
322
328
333
337
324
332
325
332
330
325
340
317
340
319
331
324
329
313
328
340
338
328
330
334
333
320
332
321
339
325
325
337
332
320
339
332
328
326
324
326
332
329
330
333
334
324
334
321
318
327
338
334
334
334
340
332
329
334
326
335
328
329
320
315
331
342
344
335
326
336
330
332
330
320
341
322
318
325
325
340
325
326
327
324
325
334
326
325
320
329
321
326
321
324
317
338
331
336
327
319
328
329
330
332
340
321
323
323
329
336
340
328
338
334
324
326
329
316
333
324
349
316
323
346
331
334
330
326
331
326
332
335
320
335
322
321
324
336
323
326
311
321
330
335
339
317
329
324
327
329
315
342
328
333
321
333
325
334
339
322
333
331
333
342
327
323
330
312
329
325
331
322
320
323
330
325
327
327
336
322
342
337
335
336
316
335
331
339
338
331
318
333
340
336
326
338
330
324
327
322
325
336
331
322
335
327
327
337
310
333
321
320
335
341
329
327
327
325
330
332
324
333
338
338
327
327
315
332
332
335
329
341
328
322
322
305
329
327
342
332
337
340
331
341
341
323
333
326
337
313
312
333
326
333
331
334
329
335
319
315
336
340
343
332
335
333
315
339
322
341
326
324
329
339
336
336
337
341
323
322
337
336
335
322
329
329
336
325
339
329
334
339
324
331
335
343
331
336
323
338
340
343
332
333
331
327
337
332
330
333
328
320
331
322
332
329
328
334
335
333
322
328
341
337
321
323
326
337
314
328
329
320
320
318
314
333
311
305
331
325
329
345
328
334
324
325
334
334
330
332
326
331
323
329
325
344
317
336
330
326
336
319
328
329
320
335
328
333
348
327
323
330
337
332
333
321
325
322
340
330
341
323
341
342
326
336
325
332
324
325
332
324
320
325
324
321
322
337
323
333
342
326
324
341
319
332
349
339
325
344
316
322
338
337
326
334
318
326
341
328
328
309
328
330
324
338
336
329
342
329
325
325
321
326
332
326
331
338
333
319
340
338
316
341
331
335
327
343
325
324
324
333
330
326
339
317
324
326
319
323
353
319
345
320
331
333
333
333
327
318
328
333
328
321
330
333
333
344
338
313
331
331
325
324
331
312
321
326
335
326
321
341
338
334
330
330
324
339
319
328
329
326
316
327
328
325
338
325
334
328
332
329
317
329
314
332
331
338
335
324
319
320
329
328
323
325
332
327
324
338
329
326
325
325
328
334
332
324
318
335
321
318
324
331
321
326
328
333
323
329
328
332
335
327
339
320
333
327
322
322
332
336
316
333
329
327
323
334
342
318
318
327
320
329
338
340
338
329
321
347
329
327
343
340
324
321
324
330
345
326
343
331
329
339
326
333
339
328
316
339
315
329
324
335
326
321
337
316
332
323
318
330
338
337
328
342
333
322
333
333
332
336
327
340
326
331
334
333
341
326
330
332
335
322
316
331
333
335
323
332
335
327
339
334
339
336
327
323
327
329
326
332
320
338
342
333
327
345
338
331
320
320
330
325
321
318
323
320
338
323
320
337
321
322
327
326
345
328
316
331
336
317
328
333
334
311
348
327
334
337
324
320
326
324
332
317
338
328
335
332
325
338
347
318
328
331
320
306
334
327
325
330
330
323
307
325
325
334
324
320
321
318
316
332
327
328
327
324
324
332
337
321
324
329
331
319
338
347
327
342
320
332
321
338
326
332
333
332
341
336
326
330
321
327
337
329
340
337
331
338
323
339
331
344
323
324
330
332
323
336
332
337
332
320
324
311
328
326
332
347
335
320
330
342
329
319
341
334
337
325
335
333
330
336
338
318
336
328
337
326
318
317
323
321
345
314
334
323
330
328
315
331
320
334
336
332
342
317
326
333
334
326
313
313
317
336
317
330
330
330
336
335
330
322
316
318
316
331
339
318
331
330
342
329
333
324
317
325
320
327
334
333
326
322
325
339
327
327
329
325
331
335
320
331
333
334
340
318
338
326
339
334
331
314
320
322
333
328
331
319
327
327
331
319
329
325
327
327
332
339
329
336
332
319
335
326
323
332
332
320
328
345
330
328
333
352
328
330
328
331
338
337
325
333
323
317
331
325
329
336
327
322
331
324
314
334
339
318
323
331
325
319
316
331
322
320
332
335
334
328
332
328
312
335
326
339
345
320
334
336
329
336
335
313
331
334
334
333
333
334
341
322
324
321
325
330
329
339
329
324
328
341
327
329
329
331
334
318
321
326
325
330
329
331
332
326
341
332
324
334
330
340
321
319
327
328
331
333
346
337
313
325
335
327
330
332
323
329
325
336
328
330
323
313
330
329
326
317
343
323
320
321
328
330
338
331
344
320
337
308
321
322
319
320
331
333
318
334
323
334
331
350
323
323
317
328
334
331
337
324
326
318
318
318
345
333
323
320
318
327
329
306
325
331
333
332
331
314
343
325
326
328
320
312
314
342
324
328
329
326
335
328
339
324
329
327
307
339
329
329
305
330
331
340
326
319
339
324
329
335
332
322
336
313
331
334
327
337
321
327
318
334
328
319
334
344
321
339
324
322
319
325
333
332
319
342
324
335
335
336
345
339
336
328
334
331
317
332
321
332
315
332
323
328
333
335
320
334
323
352
324
325
320
336
311
331
326
334
334
337
327
330
324
336
325
325
311
320
323
338
330
320
337
323
328
321
334
339
328
333
337
338
330
338
323
333
319
338
323
321
324
330
345
319
328
324
322
325
316
323
340
334
343
329
328
321
336
323
325
324
316
334
333
330
341
329
337
326
327
322
321
321
329
321
327
321
321
315
333
330
334
335
329
325
329
323
326
344
334
324
332
335
326
321
323
332
332
334
331
338
321
328
318
329
