similarity
470
468
299
489
747
672
485
952
743
487
490
670
500
204
673
658
473
966
691
477
670
502
320
302
488
460
351
288
466
473
556
659
277
311
480
653
676
960
677
184
291
649
283
950
678
278
201
316
201
380
291
483
465
305
652
486
481
659
292
495
487
671
172
532
463
668
721
301
663
300
348
490
293
468
465
478
943
685
743
481
283
291
550
275
553
273
463
471
729
645
487
946
674
368
299
689
276
360
489
210
347
287
482
474
476
369
474
282
486
468
480
383
272
352
957
488
349
683
460
491
658
295
221
281
478
500
483
671
212
666
695
468
663
676
482
505
477
483
670
370
664
447
467
475
262
542
298
652
490
677
285
485
462
352
288
545
493
680
277
469
666
296
466
660
505
646
483
278
673
374
476
461
209
476
295
744
459
362
284
478
475
941
472
454
544
474
481
665
299
654
479
350
494
459
363
481
297
691
475
674
287
296
674
283
725
303
310
309
483
482
480
349
301
278
312
675
484
471
668
677
359
772
360
357
507
361
481
281
308
483
479
356
290
485
754
306
667
477
489
297
760
476
471
483
667
658
492
662
496
270
481
376
281
275
369
475
511
495
492
692
472
495
672
213
653
486
662
280
673
663
653
208
661
479
353
479
479
327
667
276
470
217
210
976
280
674
275
663
970
469
470
564
486
497
195
281
474
482
355
500
658
464
290
276
675
555
190
284
482
469
659
276
485
478
496
661
352
471
657
281
665
673
676
489
463
492
277
355
474
488
475
470
681
292
504
469
485
686
697
633
284
498
675
948
502
477
676
653
472
654
933
289
359
469
349
654
670
656
278
460
473
309
965
657
504
466
282
668
554
307
949
286
470
733
295
481
470
310
369
482
534
494
282
563
468
504
270
373
480
480
473
489
668
454
479
681
288
473
659
650
660
282
746
646
278
384
487
468
348
177
291
517
642
483
462
491
938
297
500
370
487
470
311
304
224
372
469
484
301
672
479
213
284
641
673
286
484
682
668
290
459
737
308
267
290
489
652
955
669
483
359
670
675
533
480
307
498
468
464
495
482
669
486
385
665
501
287
669
386
481
303
208
464
479
500
298
661
734
683
290
483
671
651
379
284
222
484
721
546
532
750
933
913
471
480
322
950
483
212
357
497
492
488
465
307
663
291
263
676
676
945
488
484
457
473
661
481
315
294
490
381
364
195
471
662
568
484
471
280
653
191
369
663
364
380
654
654
923
209
283
543
352
947
739
470
492
479
350
361
193
487
311
272
488
479
284
657
486
291
198
457
372
468
292
685
296
304
673
663
348
484
363
623
470
332
911
193
195
287
676
467
472
480
663
640
480
466
480
479
283
454
950
449
465
644
284
670
303
684
359
479
281
277
747
466
196
476
464
483
745
496
538
488
485
477
467
366
216
499
480
728
476
493
471
482
477
484
673
753
745
961
485
474
468
494
490
361
198
672
924
292
484
469
676
455
652
685
486
755
291
663
677
672
457
652
343
482
563
679
480
739
456
490
467
635
372
351
317
286
461
292
738
659
542
478
473
482
475
456
302
653
645
461
297
488
554
482
457
350
668
661
556
267
482
300
487
458
764
659
671
677
476
491
657
458
361
388
491
653
475
289
359
281
287
284
651
370
923
495
476
275
299
362
284
491
477
940
484
666
678
292
965
497
466
267
480
211
469
743
204
308
485
674
477
660
481
287
365
367
529
302
472
667
652
287
478
665
484
340
476
294
284
292
663
658
284
660
479
468
280
661
280
472
663
670
667
677
470
687
667
294
529
282
960
659
479
677
222
478
479
288
485
529
456
286
667
474
188
745
482
647
201
285
679
670
728
494
663
644
356
465
742
312
480
292
474
661
659
670
478
475
746
947
308
657
282
469
479
199
679
661
362
679
467
485
277
671
486
478
480
486
205
492
369
470
669
482
547
664
677
931
499
280
201
289
489
306
299
506
358
472
677
671
483
721
285
670
633
294
483
551
285
668
483
672
658
650
739
488
560
472
670
362
363
471
493
453
476
196
338
303
356
542
485
296
291
465
474
674
506
672
280
665
287
376
465
666
484
447
303
470
279
486
477
476
298
488
478
286
738
656
729
485
946
473
634
330
278
300
478
265
671
930
372
658
293
207
486
660
741
478
285
537
933
456
483
300
309
518
483
286
196
319
487
277
365
735
266
646
741
460
306
529
677
204
181
672
293
501
286
486
659
377
654
517
370
365
489
362
686
959
498
473
723
357
959
383
453
950
308
655
662
670
677
481
667
266
472
377
310
