distance
258
264
250
256
242
253
270
276
250
263
268
255
262
262
271
254
251
253
239
267
266
274
269
279
264
259
256
263
252
273
250
271
251
277
258
247
258
254
260
256
266
244
254
267
260
251
256
262
250
253
272
242
256
248
258
242
257
256
251
249
259
254
236
246
232
258
251
270
264
250
249
259
270
258
236
252
260
263
260
256
258
263
262
238
260
245
247
243
261
270
264
277
265
260
261
262
255
263
249
263
248
239
267
269
267
249
250
248
256
258
252
269
253
262
268
259
247
232
257
244
275
263
274
257
247
265
270
254
258
243
276
260
260
273
263
266
276
265
243
253
258
263
264
236
240
249
260
268
257
261
250
264
259
260
245
258
253
248
245
253
256
256
264
251
267
250
261
254
272
246
229
252
273
253
265
268
252
241
260
242
259
242
261
253
251
248
264
254
264
269
263
263
254
262
253
257
242
260
247
247
235
253
254
261
244
259
282
266
278
262
256
269
255
262
254
270
272
257
274
251
259
268
252
272
275
261
245
259
263
263
262
243
255
263
265
239
255
260
273
250
263
266
246
244
255
261
259
249
250
247
273
259
243
235
250
257
270
260
248
270
242
259
254
270
268
262
249
247
276
240
244
254
249
264
244
259
250
273
261
241
255
262
258
270
241
265
252
252
248
258
257
254
239
272
251
247
261
252
271
269
261
248
261
253
249
252
251
254
265
263
251
256
248
266
257
243
266
253
253
271
252
264
261
266
251
276
238
273
255
253
259
260
256
253
290
243
263
260
262
261
256
276
257
264
256
260
250
249
263
264
281
246
242
270
251
241
259
264
244
262
253
262
248
248
253
248
232
265
256
261
245
275
250
268
275
274
257
264
247
256
237
262
251
250
264
266
255
262
264
248
252
259
260
259
264
254
254
259
260
245
270
247
247
250
249
253
258
254
234
253
244
262
240
268
263
260
253
257
256
250
257
255
265
264
274
261
250
258
253
248
256
270
252
244
243
259
252
260
271
264
251
234
271
242
256
258
270
268
261
246
248
261
241
227
278
272
257
249
279
258
240
264
254
280
254
275
254
260
256
266
264
262
246
245
267
254
261
276
268
259
257
247
270
253
251
263
261
252
269
263
278
266
260
251
277
271
262
261
254
253
270
263
279
264
249
274
249
246
246
246
256
255
274
263
252
261
251
267
262
243
277
263
236
253
256
270
252
254
247
255
258
262
260
261
264
257
259
262
264
253
248
233
250
283
264
265
250
268
260
256
257
252
243
260
258
258
234
262
245
263
249
264
258
255
243
251
274
257
259
260
240
259
268
262
231
252
249
259
256
273
254
272
259
257
255
250
256
251
274
259
256
253
249
259
263
250
239
265
257
255
247
244
230
265
236
252
260
255
254
268
260
250
257
269
277
245
270
265
242
255
274
268
243
244
276
266
274
249
261
239
245
251
272
223
266
252
256
254
264
243
254
255
247
263
261
246
250
266
261
260
256
260
263
241
277
252
260
261
274
261
256
248
267
259
274
258
238
263
238
264
266
272
244
263
253
258
267
266
247
261
251
268
259
246
266
269
264
241
253
262
253
267
254
245
273
271
255
263
251
254
260
248
258
247
260
263
279
275
244
256
265
270
254
261
254
243
260
259
268
265
249
259
280
266
272
262
264
263
268
237
270
264
250
252
254
253
256
258
243
263
259
261
264
259
254
266
262
256
250
250
260
241
245
258
252
263
270
254
249
244
246
257
265
254
271
254
242
251
251
245
255
245
258
258
272
255
244
264
269
255
266
248
258
255
239
244
241
276
257
267
244
248
253
244
258
264
276
225
267
263
259
263
245
266
242
250
254
251
260
231
263
245
275
254
271
265
262
236
262
235
257
271
242
259
238
270
261
258
241
232
258
242
252
257
261
251
243
267
240
253
245
249
264
264
261
247
260
266
260
236
257
265
243
251
246
257
269
271
254
252
260
258
249
265
263
263
272
265
253
254
257
256
256
249
267
252
250
273
262
273
263
259
241
266
249
260
237
261
262
258
272
252
247
250
261
259
251
263
259
261
255
274
263
265
263
236
266
258
243
254
240
251
250
248
264
269
241
242
266
251
266
226
270
265
277
245
270
258
268
239
248
248
272
263
267
251
259
264
266
258
269
264
256
259
253
257
281
272
253
257
269
261
251
265
260
263
242
251
257
277
254
271
251
258
253
248
258
248
257
256
260
254
254
266
249
255
245
272
268
251
253
259
269
255
274
255
264
241
263
255
267
257
250
250
257
261
235
248
262
262
